Account Number,Card Number,Open to Buy,Credit Limit,Transaction Amount,Transaction Time,Transaction Date,Transaction Type,Currency Code,Merchant Category Code,Merchant Number,Transaction Country,Transaction City,Approval Code,Fraud Label
6918846448,3.81608E+15,80462.17975,103042.5268,8594.75389,12:55:57,4/5/2024,Purchase,INR,5049,M01ES4TOC1BY,IN,Kolkata,A6OTMQ,Not Fraud
5411156443,4.52459E+15,59066.23269,199715.0474,5525.217689,10:05:56,7/5/2024,Refund,INR,5433,3QV56AGG4RRX,IN,Kolkata,ELZJZ1,Not Fraud
7221508122,1.88026E+15,36900.38208,162325.8874,9639.554571,6:05:01,2/10/2023,Cash Withdrawal,INR,4964,T16SY3V58QAC,IN,Delhi,DL7BUK,Not Fraud
7765968415,2.79601E+15,53887.18075,143109.8454,5599.245232,21:03:08,12/1/2023,Online Payment,INR,4214,9GUYMZ0QE9FJ,IN,Mumbai,QRHKCU,Not Fraud
4837245161,2.78081E+15,87946.72742,92658.35396,3515.87212,16:37:21,8/5/2023,Online Payment,INR,4974,2W9CM132L25F,IN,Mumbai,A9BWIC,Not Fraud
9738436705,8.42132E+15,56044.5889,69415.02542,8879.150993,9:31:33,8/19/2023,Refund,INR,4233,LLITWVDKH89B,IN,Kolkata,XZQ80Y,Not Fraud
3080080366,8.54638E+15,68543.46092,130893.7364,9137.665395,6:11:42,10/30/2023,Cash Withdrawal,INR,4229,GGED2VSSXLHB,IN,Ahmedabad,8EYVJS,Not Fraud
7114143497,5.78808E+15,43323.95504,64615.33972,4448.135217,5:21:35,5/23/2024,Cash Withdrawal,INR,5774,U2ZVY5KR5ZDW,IN,Delhi,JWU76T,Not Fraud
4020403331,3.80974E+15,57790.41276,116133.6083,3669.96418,4:33:27,11/19/2023,Refund,INR,5045,GHHZIPK7N1P5,IN,Mumbai,FRQKST,Not Fraud
6048288644,1.89267E+15,66534.24583,154259.6281,2042.486178,9:20:06,6/16/2024,Refund,INR,5463,WWFTK5X18UOS,IN,Bangalore,S7RI2P,Not Fraud
4855690574,8.15523E+15,45275.87704,119340.2662,4104.439961,15:13:13,10/7/2023,Online Payment,INR,4252,LGH1IP9VTKKY,IN,Hyderabad,BBR5CM,Not Fraud
8094128026,9.43978E+14,69641.00399,179968.1778,5014.874688,21:02:56,2/27/2023,Cash Withdrawal,INR,4862,RUKYK51YKWMM,IN,Pune,OV1A86,Not Fraud
6792065679,9.07733E+15,50673.7185,179554.5709,2136.90664,13:18:31,9/9/2024,Online Payment,INR,5297,V1FMNCQXIUVK,IN,Hyderabad,FGRPGL,Not Fraud
8445431460,8.91192E+15,93299.80237,112031.2584,3384.076244,15:15:16,7/10/2023,Online Payment,INR,4401,951ZSIEL4KWF,IN,Chennai,JFAQEO,Not Fraud
8401547913,6.32331E+15,75184.24612,59690.98936,3126.164083,15:50:51,2/10/2024,Online Payment,INR,5519,5WHZNFO1XQJC,IN,Bangalore,H7XXO2,Not Fraud
3238095048,6.63077E+15,41648.1322,58756.35877,8057.959158,0:12:41,1/28/2024,Online Payment,INR,4890,2QEPQLB060L4,IN,Pune,N5PSDU,Not Fraud
3888104486,1.11102E+15,46041.84065,127632.6168,4767.107939,11:36:49,3/3/2024,Online Payment,INR,5498,WKI5W03JE7JV,IN,Pune,WHZSPB,Not Fraud
1194106260,1.36032E+15,51428.18031,179629.2708,9144.039417,11:39:21,12/2/2023,Online Payment,INR,5408,7ED7ZQAJF6WT,IN,Chennai,C6DMBO,Not Fraud
1856898486,2.61267E+15,84563.15101,107887.0945,4387.914569,4:41:13,12/23/2024,Refund,INR,5173,HIM0M2X0MANZ,IN,Kolkata,VIQGMH,Not Fraud
8509282237,8.54273E+15,97717.4433,172006.0301,3817.450672,4:29:01,12/8/2023,Cash Withdrawal,INR,5504,FLVN9MD76LSZ,IN,Pune,DHS9JV,Not Fraud
2942584131,2.10503E+15,86907.17822,176319.2204,5690.500133,12:02:05,11/8/2023,Cash Withdrawal,INR,5114,Y348HSUTK8VI,IN,Pune,FJNA6L,Fraud
3561055411,5.72286E+14,39707.62299,141515.2887,8601.829332,1:23:35,11/7/2023,Purchase,INR,4736,OQQGNTDY149O,IN,Hyderabad,UXP1L9,Not Fraud
7074163712,7.37809E+15,95896.59616,114168.4366,4678.188569,2:58:26,6/9/2023,Cash Withdrawal,INR,5225,0RN4LGMB1FPK,IN,Delhi,JG3SL6,Not Fraud
2512232734,3.13711E+15,22244.50439,108695.6419,7589.899864,4:48:48,12/14/2023,Online Payment,INR,5900,7B1R7PI55CWJ,IN,Ahmedabad,YKK5S2,Not Fraud
3822730232,6.29098E+14,81997.04445,141697.2397,6304.587995,19:41:15,2/20/2023,Refund,INR,5386,N9PWG4XNTOSN,IN,Mumbai,74DGOA,Not Fraud
8761712074,5.95756E+15,22393.69038,138917.3929,5395.754966,10:03:49,1/20/2023,Online Payment,INR,4631,XSRZOPMUVG1M,IN,Delhi,2J19TC,Not Fraud
5637637646,7.07834E+15,57339.70747,147510.9951,2013.882262,9:32:38,9/29/2023,Cash Withdrawal,INR,5271,S3VICVO9IPA6,IN,Pune,IJL5MI,Not Fraud
1105501286,8.89167E+15,86449.91034,172577.5699,6924.67256,15:55:54,10/25/2023,Purchase,INR,5180,S98BMW9TPNGL,IN,Ahmedabad,JTL2QY,Not Fraud
9319404387,6.0389E+15,32427.5282,150618.5324,8291.865231,9:08:06,1/22/2024,Purchase,INR,4956,J7HSVMVTPLKG,IN,Ahmedabad,O5YJ5A,Not Fraud
496175190,6.71924E+15,54613.6641,89379.1447,2724.133477,7:39:54,12/27/2024,Refund,INR,4117,QT5EI6I0WVUR,IN,Delhi,GKSPHS,Not Fraud
944457616,2.28535E+14,21511.84187,195492.8812,7905.668793,4:34:26,5/5/2023,Purchase,INR,4538,EYRF3JNEG6HN,IN,Delhi,3WH1J9,Not Fraud
9172723600,5.51158E+15,70339.47653,91227.03512,7407.286773,7:49:30,6/30/2023,Online Payment,INR,5182,RGIVD20QXKF9,IN,Chennai,6QSEWQ,Not Fraud
538738859,2.52434E+15,65562.65046,115829.6444,5377.300068,23:56:06,9/21/2024,Online Payment,INR,4713,QWY58ULH56TU,IN,Hyderabad,KONEX2,Not Fraud
8071644494,3.73659E+14,63789.00416,55933.11569,3753.043069,12:11:01,10/20/2023,Cash Withdrawal,INR,4057,ADQFK4L6NY0N,IN,Delhi,AGVD92,Not Fraud
6523657213,7.35986E+15,20476.67886,50365.16996,4969.956723,20:20:24,8/23/2023,Refund,INR,4325,M5VOM2VAYTRT,IN,Delhi,QMQIOB,Not Fraud
8569733144,8.38115E+14,46302.71908,63103.11061,9772.603127,23:38:46,2/5/2023,Refund,INR,5646,5GKPJFXYYY1P,IN,Hyderabad,CLGUQO,Not Fraud
7428014237,4.13281E+15,86564.32362,87210.68514,5408.358543,11:42:16,8/12/2024,Refund,INR,4507,O2FSSQ2EX6ZB,IN,Bangalore,7KJAS2,Not Fraud
5876190777,1.84665E+15,38540.76131,146084.3639,2586.422213,12:28:21,4/9/2023,Refund,INR,4911,3ACO9CJ01FFJ,IN,Hyderabad,P9ECQK,Not Fraud
310403851,7.94181E+15,55362.61091,145337.8476,5770.640231,14:16:08,11/7/2023,Purchase,INR,4238,KYQBUN5FV3K0,IN,Delhi,5LNCML,Not Fraud
1328886796,9.88874E+14,49594.32368,193327.7904,1936.728306,3:55:26,2/24/2024,Online Payment,INR,4471,YWIHDK72G1HO,IN,Kolkata,C1SW7Q,Not Fraud
3977742107,8.06128E+15,33164.48763,150564.422,9267.719983,21:58:50,2/29/2024,Purchase,INR,5215,WRSIITTDMS4G,IN,Mumbai,AMH0KS,Not Fraud
7944512188,9.30658E+14,99787.75958,100613.4349,2978.787827,3:34:35,6/12/2024,Online Payment,INR,5782,GX1Y44YE5SIM,IN,Hyderabad,64VDLN,Not Fraud
858020193,6.65918E+15,95023.26105,111190.4703,9452.062242,14:52:25,9/15/2023,Online Payment,INR,4253,K6FV9IMVZ59L,IN,Hyderabad,Y4OI4G,Not Fraud
121860802,2.80873E+14,83836.48473,112530.8097,9387.183067,2:12:24,8/16/2024,Refund,INR,4525,3U8EEE1VJZ8T,IN,Bangalore,3N92FT,Not Fraud
1102208164,6.09572E+15,55797.42462,75502.02208,2933.936656,16:59:29,5/24/2024,Cash Withdrawal,INR,4130,GPE6PP326RKN,IN,Kolkata,67D1FH,Not Fraud
2794537288,8.61394E+14,11595.30781,97185.5492,8932.849994,1:55:07,6/12/2023,Cash Withdrawal,INR,4391,NOIR05DUHZ4B,IN,Ahmedabad,5X08BD,Not Fraud
9781906076,1.57121E+15,44410.36033,101194.7153,8709.831206,3:22:02,5/11/2024,Cash Withdrawal,INR,4916,72PR0TYL6IS8,IN,Chennai,AL4NFA,Fraud
4332045121,4.71991E+15,78145.99195,128047.7968,687.94365,21:36:52,8/22/2024,Cash Withdrawal,INR,5872,I5QLDVHRIYDO,IN,Pune,DSFCMT,Not Fraud
9459878544,3.79349E+15,20582.99836,100107.4356,4313.236376,7:42:36,3/20/2024,Online Payment,INR,5959,FKK1121208HY,IN,Hyderabad,BSHLDA,Not Fraud
2716416704,4.47051E+15,88904.85744,66319.57129,1190.905933,14:21:27,9/30/2024,Online Payment,INR,5977,NVZ4FOJKW9D8,IN,Ahmedabad,QTILS3,Not Fraud
2357164955,2.43697E+15,79787.95732,192423.3076,634.8629359,13:01:52,12/30/2024,Cash Withdrawal,INR,5901,1UM165ETMQOK,IN,Mumbai,LT0ALO,Not Fraud
7827047879,9.43616E+15,53708.60867,129914.151,2075.414849,2:16:27,5/21/2024,Online Payment,INR,5725,LT1DX9RNA6U0,IN,Bangalore,5B6994,Not Fraud
7955045572,6.93445E+15,14555.80128,111487.8304,3878.396796,3:18:14,8/2/2024,Refund,INR,4726,NZYK1FMP6K35,IN,Mumbai,KC4DKF,Not Fraud
5873063425,2.34896E+15,66161.68607,120301.9258,1601.738975,9:24:17,1/17/2024,Cash Withdrawal,INR,5484,KC732XKZE4VP,IN,Delhi,QKOWMY,Not Fraud
704267992,4.14246E+14,56571.61804,177422.9904,9731.911587,18:25:43,7/24/2023,Purchase,INR,4377,4EHU7FO7KAKP,IN,Hyderabad,7OHLYG,Not Fraud
9115849216,7.90045E+15,13996.29708,111839.3776,4352.631934,21:09:50,8/31/2023,Purchase,INR,5494,KYU89LHX5Q9G,IN,Bangalore,L4TJZY,Not Fraud
2323536168,1.79799E+15,23677.42046,103216.3365,8697.669015,15:04:04,2/4/2023,Purchase,INR,4228,6XX5RPWZ3WPC,IN,Hyderabad,HD6JQA,Not Fraud
9757471871,5.98308E+15,36586.7408,81939.88846,3064.350559,10:54:36,3/26/2024,Cash Withdrawal,INR,4744,PN5ETTAEXCSK,IN,Delhi,5XL42I,Not Fraud
1088869715,5.46044E+15,59663.42898,149830.9945,3798.166723,2:11:06,1/2/2024,Refund,INR,5909,5JLT6DSX0X6S,IN,Ahmedabad,0N19ZU,Not Fraud
4082304675,2.87661E+15,84491.00105,96692.45106,921.1741412,9:09:57,1/31/2024,Cash Withdrawal,INR,4639,5I5K7BZPULNQ,IN,Kolkata,S248J2,Not Fraud
11195881,4.24556E+14,27460.40007,177285.8267,1198.819026,0:53:59,11/18/2024,Cash Withdrawal,INR,4208,HCKK4GOH9TAI,IN,Mumbai,Q00HCC,Not Fraud
6470487306,1.7799E+15,47447.68943,136640.4683,5487.135589,18:28:56,9/18/2024,Cash Withdrawal,INR,4598,CWYVBLN1PIF3,IN,Mumbai,DKRKLK,Not Fraud
8423730579,4.49309E+15,83884.70285,66702.28869,2056.79918,7:42:42,4/27/2023,Purchase,INR,4542,WD3IE86RNACA,IN,Bangalore,9L0BIB,Not Fraud
1110509891,2.48636E+15,53497.32839,133350.8486,1629.695492,10:48:59,3/27/2023,Cash Withdrawal,INR,5109,M278MPF97WDP,IN,Ahmedabad,DK368E,Not Fraud
9917238140,2.33204E+15,27958.83147,176345.3225,4406.693514,4:51:07,5/23/2024,Cash Withdrawal,INR,5965,DUNNCA4Y44WB,IN,Pune,48EYUC,Not Fraud
1345847341,3.11906E+15,97339.88065,125687.3886,8484.795869,18:17:55,6/27/2023,Purchase,INR,4658,GVMWEUGNAU4Q,IN,Chennai,859KMS,Not Fraud
7228448846,3.72061E+15,61763.85211,112865.6738,2935.740027,20:57:48,10/2/2023,Refund,INR,4493,559N89U4ASQJ,IN,Hyderabad,DIVDAV,Not Fraud
7995124282,5.92961E+15,88119.15125,159375.0963,2524.335177,19:01:13,6/21/2023,Cash Withdrawal,INR,4147,VA74ZOPFQMMO,IN,Bangalore,K6FKOK,Not Fraud
6988636901,2.05242E+15,77008.51915,123529.5028,5822.555507,12:30:25,10/30/2023,Refund,INR,5178,KRQS18UNL0M2,IN,Mumbai,H2P0P7,Not Fraud
9811111977,2.93624E+15,73129.46576,186610.1647,2575.160541,12:11:40,6/9/2023,Refund,INR,5072,X4LB16KSMJWN,IN,Mumbai,2Z8TFP,Not Fraud
4305878687,3.3409E+15,69815.11975,100696.5191,4212.967701,5:39:49,7/8/2024,Online Payment,INR,4027,I04Q53OK62B0,IN,Mumbai,ZHXWR8,Not Fraud
635383822,8.96898E+15,59661.45449,79020.09689,9285.578287,11:44:00,12/27/2023,Online Payment,INR,5702,94YDALWI0ZSU,IN,Hyderabad,XHT68T,Not Fraud
1957881551,5.85665E+14,52742.80321,127903.3929,2947.953301,23:47:45,11/29/2024,Refund,INR,5207,ZYLMWPV8PNMI,IN,Mumbai,75V5FK,Fraud
2968668514,4.87768E+15,73569.13039,101475.134,2208.404029,23:15:47,5/31/2023,Cash Withdrawal,INR,5601,Y5A04PAT3Z7Q,IN,Kolkata,ZDWMAR,Fraud
9263982959,7.36074E+15,91371.3064,56449.45772,5487.700071,21:30:19,11/13/2024,Cash Withdrawal,INR,4105,DA4LKLA4WDJW,IN,Ahmedabad,VYYAO9,Not Fraud
1786531948,6.2887E+15,12919.73739,161582.1141,2959.17117,9:14:23,7/1/2023,Purchase,INR,4775,OZTOK52NURJY,IN,Bangalore,GIX6CT,Not Fraud
8742738651,1.32597E+15,81959.93982,71110.13395,4130.627491,16:56:23,5/19/2023,Cash Withdrawal,INR,5487,QPRN8HFDD7AL,IN,Bangalore,555HSX,Not Fraud
9096321205,4.82417E+15,95370.23349,181987.6067,7070.397538,7:30:29,6/7/2024,Online Payment,INR,5594,B4ELIHYSPVQT,IN,Pune,N6RHN0,Not Fraud
7722729537,8.1195E+15,97081.23073,154611.5951,4122.176255,21:07:25,4/15/2023,Purchase,INR,4646,QZKYOGR2FP1N,IN,Hyderabad,IQDKL0,Not Fraud
8690988894,3.4429E+15,10397.77522,160058.5687,9258.374732,4:53:01,9/27/2024,Purchase,INR,4861,46XJPRMTU3N9,IN,Kolkata,UKUOZB,Not Fraud
8581921149,9.78174E+15,94116.03506,128921.9186,3036.056128,3:56:50,7/4/2023,Refund,INR,4174,HKU6EP525NKS,IN,Hyderabad,D9UFZY,Not Fraud
9484357410,7.48737E+15,11397.15813,125216.2563,6768.117127,13:14:26,11/13/2024,Purchase,INR,5426,VDMC8TM3PXG3,IN,Bangalore,FVSB4T,Not Fraud
5043353382,9.89773E+15,14397.85032,167579.9732,4323.399942,17:00:37,3/6/2023,Purchase,INR,4773,EPXPB1XESNT5,IN,Chennai,GH8D1I,Not Fraud
4999666137,1.25029E+15,18259.76092,193850.2145,3551.905641,15:13:59,1/23/2024,Cash Withdrawal,INR,4835,SVY1SMW54GO7,IN,Pune,1KZM2Q,Not Fraud
542631604,3.21918E+15,63930.52287,114806.6961,742.5478169,20:59:40,2/28/2023,Refund,INR,5201,J4BYHKLW0O1R,IN,Hyderabad,2RSGUY,Not Fraud
7750046763,2.65148E+15,20954.20068,84247.32868,9524.485558,3:00:08,6/9/2023,Refund,INR,5673,AU23NE347EAK,IN,Chennai,AYSJ8E,Not Fraud
4126596008,5.90582E+15,34841.11809,96011.11805,1171.809084,4:56:43,4/16/2023,Cash Withdrawal,INR,4532,T1WGDZT4KOY3,IN,Delhi,ZUTNUX,Not Fraud
8467970593,3.64572E+15,22918.86181,174052.4342,4488.477258,14:41:16,11/6/2023,Purchase,INR,5011,70V99ZTJQU32,IN,Bangalore,48J1KR,Not Fraud
4573060235,8.84221E+15,61595.46073,84180.87431,9175.514708,3:24:08,11/23/2023,Refund,INR,4085,0D96KMUXJLNE,IN,Hyderabad,97FRMW,Fraud
8183396425,4.27945E+15,57270.45176,152187.8055,2158.312086,8:53:00,3/17/2024,Online Payment,INR,4126,4G5Z91LNVZD8,IN,Mumbai,ZXR7F2,Not Fraud
5076596963,2.12186E+15,27942.22073,93976.15071,4785.976885,20:01:09,2/15/2024,Cash Withdrawal,INR,4169,MRB07OPARPE6,IN,Kolkata,KFNF3N,Not Fraud
6001651827,6.06691E+15,38624.55021,147889.9992,583.3975092,13:16:53,11/8/2024,Cash Withdrawal,INR,4627,X7JK1K07GC46,IN,Chennai,1ALU6H,Not Fraud
9176421340,6.33119E+13,31068.89166,178440.7171,6313.407807,23:57:03,11/30/2023,Online Payment,INR,5044,LBUI9C5B0KMV,IN,Pune,XV0KKS,Not Fraud
6568110844,8.3184E+15,93340.4749,59851.41755,3520.402685,4:54:02,6/27/2024,Purchase,INR,5638,JAZDSU1GJIME,IN,Pune,QYF72K,Fraud
2208302531,6.07239E+15,50532.08576,62805.87885,9069.83183,16:13:20,11/22/2024,Online Payment,INR,5772,HZU2EE0894BK,IN,Ahmedabad,B9TRF1,Not Fraud
9591048603,4.50167E+14,92442.49675,109702.7285,756.3597099,4:28:47,1/23/2023,Refund,INR,5290,SSVWM8CKS7L1,IN,Bangalore,LVAKX0,Not Fraud
8385897640,7.87268E+15,92627.79644,165217.6356,1877.398338,6:31:35,7/12/2023,Online Payment,INR,5691,S27TC5ITM905,IN,Delhi,5OEJLC,Not Fraud
1233624779,1.75324E+15,14531.14478,90259.20111,4820.350675,0:28:05,6/1/2023,Refund,INR,5625,QALIICW7GMMG,IN,Bangalore,KCTQXU,Not Fraud
5972247268,6.24493E+15,57009.51398,88721.0215,1927.395111,6:28:07,9/4/2023,Online Payment,INR,4406,W33ZC3JAQAFI,IN,Ahmedabad,4EM1BY,Not Fraud
6111349378,7.90182E+15,22351.05527,107207.5526,3057.619867,11:35:00,6/19/2023,Cash Withdrawal,INR,5261,9ZOQ4A02IZIV,IN,Mumbai,5FIF49,Not Fraud
2521162390,2.57685E+15,82725.7997,178355.9174,8085.569145,14:54:37,6/21/2023,Refund,INR,4262,W8SFFQHVK782,IN,Mumbai,8QAPLE,Not Fraud
1202520129,4.61307E+15,25233.32763,156779.3966,4752.786033,12:46:01,1/22/2023,Purchase,INR,5966,5RZVGB6L8MIF,IN,Pune,4D8EAH,Not Fraud
3764752451,5.25045E+15,17408.68333,157975.4099,9714.203325,5:15:37,7/29/2023,Cash Withdrawal,INR,5501,6YT76A1WEU9F,IN,Delhi,2WFHGG,Not Fraud
8765806896,3.09775E+15,20955.75621,142937.5238,4254.774393,13:19:40,11/25/2023,Purchase,INR,5338,LTNINXPS1R6F,IN,Chennai,41S6PK,Not Fraud
5376372132,8.94121E+15,50107.64362,155627.6571,2186.059863,7:50:14,9/27/2023,Cash Withdrawal,INR,5499,ZVXBLX4QO2JZ,IN,Mumbai,UKJA7U,Not Fraud
9169209493,8.01699E+15,81694.95308,145045.3896,8154.188692,18:12:08,10/7/2023,Cash Withdrawal,INR,4720,YV1I54OBV34T,IN,Kolkata,75FHRJ,Not Fraud
523837805,2.63731E+15,44961.80676,121709.4699,4455.759153,12:03:55,12/9/2023,Refund,INR,5867,AG0XSFKVZWFJ,IN,Mumbai,ZSOJP6,Not Fraud
5723149352,1.2918E+15,77035.77472,197423.1186,6711.117112,9:26:45,4/30/2024,Cash Withdrawal,INR,4360,967WKD3JD8BC,IN,Kolkata,OR3VFQ,Not Fraud
7210442528,6.40365E+15,73466.45833,88428.94733,9748.802385,21:36:15,12/7/2024,Cash Withdrawal,INR,5064,82F4K50E2LT0,IN,Bangalore,D8RODI,Not Fraud
8991716195,2.38578E+15,91479.30708,102912.9156,2922.959149,10:04:11,12/4/2023,Purchase,INR,4730,YB8OESKJN3SN,IN,Hyderabad,ZNMYXM,Not Fraud
1847029274,2.6311E+15,96118.18691,124410.1667,3856.760001,20:35:34,4/9/2024,Refund,INR,5703,6P21BBZ560O4,IN,Kolkata,9OK32A,Not Fraud
9941242615,1.9227E+15,21331.80603,77695.63922,6171.584381,10:08:32,1/20/2024,Cash Withdrawal,INR,5781,CN51NZJOXMR0,IN,Mumbai,7127EM,Not Fraud
814839435,2.16687E+15,94132.60533,57230.56378,1383.156691,18:07:40,2/28/2023,Cash Withdrawal,INR,4170,CV0BVZO41YTK,IN,Chennai,JL2LQC,Not Fraud
7001568682,9.89803E+15,82824.52293,157803.9977,3492.545321,17:57:17,11/5/2024,Online Payment,INR,4824,V2MNQVQ0CN3Q,IN,Bangalore,OKAPMG,Not Fraud
2683903043,2.75364E+15,57099.35688,160232.2873,5934.858098,16:56:32,3/9/2024,Cash Withdrawal,INR,5492,S3BA3PSPLUXT,IN,Delhi,LZ9Y7B,Not Fraud
7414303863,9.03321E+15,69003.65155,94211.26432,4565.218741,13:56:09,9/25/2024,Online Payment,INR,5581,285GUBELPZVM,IN,Mumbai,HOQVTN,Not Fraud
7533805824,7.87094E+15,67009.83401,160011.3476,5443.903467,11:54:23,6/27/2024,Cash Withdrawal,INR,4862,J0DJ2K06W0MO,IN,Chennai,R4QL2R,Not Fraud
7214727817,9.24968E+14,94091.98115,73342.34701,5242.984353,11:33:38,12/29/2024,Cash Withdrawal,INR,4967,AQ1Q78B2U58I,IN,Ahmedabad,ZACLA5,Not Fraud
683748992,8.8447E+15,62692.42112,176569.2784,2503.334145,2:43:37,11/7/2023,Purchase,INR,5624,KXS3CIKBIBM6,IN,Mumbai,A26Z79,Fraud
9655941093,9.35447E+15,49032.33946,135278.7267,2444.587861,20:05:16,1/21/2023,Cash Withdrawal,INR,4594,ZGQVXJNJYLKY,IN,Mumbai,Q7IM90,Not Fraud
7716118870,1.49102E+15,73747.97014,130463.6884,2199.154838,18:39:21,11/28/2024,Online Payment,INR,4172,0AXIJPU9NNOJ,IN,Kolkata,E2UEXI,Not Fraud
6517068530,8.0065E+15,81610.25284,131180.2929,9197.988182,14:40:38,5/16/2024,Purchase,INR,4614,YOAL174A3E9Z,IN,Ahmedabad,CLH8B6,Fraud
5278769349,6.55348E+15,52106.54721,120288.6145,9471.250267,0:14:18,1/20/2024,Cash Withdrawal,INR,4564,AVP6IDQX7327,IN,Mumbai,MI85N8,Not Fraud
7925196607,9.49253E+15,27009.78328,174641.676,8671.798468,2:06:43,11/28/2023,Refund,INR,4868,MDPZM2GRMJ61,IN,Ahmedabad,GL6MOD,Not Fraud
5565310960,3.14165E+15,18391.04018,111924.0311,6783.041543,6:53:50,10/9/2024,Refund,INR,4114,09D44XO5YCNN,IN,Hyderabad,PJ1VKS,Not Fraud
1931228916,1.17335E+15,74098.72302,146556.8446,6589.923872,23:51:16,12/5/2024,Purchase,INR,5276,6PZGGPWY3YSM,IN,Kolkata,CWQAB4,Not Fraud
9102750222,5.23197E+15,99055.39347,68856.88026,709.5276296,13:21:12,5/30/2024,Online Payment,INR,4963,IYFMSWEVV80R,IN,Chennai,JK00AO,Not Fraud
2802236807,1.74104E+15,23530.80334,134826.5239,832.9700654,0:35:23,6/14/2024,Refund,INR,5595,QUKKX1QJBGTW,IN,Chennai,97NQF0,Not Fraud
7925845784,9.81717E+15,84563.16025,113086.4825,5096.731616,7:46:56,8/30/2023,Online Payment,INR,4911,8F75165P4K5F,IN,Hyderabad,8AL1KC,Not Fraud
7681609639,4.32366E+15,71398.28186,81732.89581,2066.153759,8:19:11,8/23/2024,Purchase,INR,5590,Z2BNL48JX2JP,IN,Kolkata,710ECA,Not Fraud
3540091747,3.94324E+15,45233.63127,124370.8031,3637.749266,5:25:20,12/31/2023,Cash Withdrawal,INR,5415,DL353UIQ42S6,IN,Delhi,XY9NO5,Not Fraud
9054832356,1.06352E+15,88204.53953,63502.43704,5190.270386,0:27:42,3/31/2023,Refund,INR,4573,Q51VN0YBY43E,IN,Ahmedabad,SP9RU3,Not Fraud
1400522785,1.27753E+15,33927.18077,168802.625,6194.542793,4:20:18,5/4/2024,Refund,INR,4535,YPADOP21MDVM,IN,Chennai,BFMU7P,Not Fraud
5965483977,8.81184E+15,77646.0767,161937.2362,6382.825455,16:51:06,7/21/2023,Cash Withdrawal,INR,5173,KUEMUPQLFP6B,IN,Kolkata,AAFC4R,Not Fraud
660070797,4.06009E+15,22978.25781,151686.1567,5944.876039,0:58:21,9/21/2023,Online Payment,INR,4920,A02QIZBX15JP,IN,Kolkata,NIQV69,Not Fraud
8535561206,8.77787E+15,95969.39535,135955.4209,5715.971782,4:55:01,2/26/2024,Purchase,INR,4144,RC9EXSVMF71Z,IN,Bangalore,W3AJUM,Not Fraud
4586424000,2.96728E+15,68718.10163,77097.24755,868.9197716,11:06:30,1/19/2023,Refund,INR,5768,LQY5SU8FW698,IN,Chennai,KKKTNZ,Not Fraud
6581014112,9.4815E+15,20473.07349,124165.0376,5524.967978,4:08:14,1/26/2024,Cash Withdrawal,INR,4284,9EOSOZYA5C0W,IN,Mumbai,OVTIFU,Not Fraud
8584524012,2.28521E+15,81269.90714,189342.2287,8784.575107,22:14:17,10/18/2023,Cash Withdrawal,INR,4923,VZU7VE0OGW8U,IN,Mumbai,C32A4I,Fraud
6631382399,5.18481E+15,12354.04001,189681.7684,7927.804435,20:48:40,7/15/2024,Refund,INR,5400,X0AHXDECF2WZ,IN,Delhi,O2ZMUF,Not Fraud
6321851235,5.93166E+15,60514.78457,114182.4378,8701.843585,7:19:01,12/18/2023,Purchase,INR,4260,GVUUHV2WFY2W,IN,Chennai,DUZOWX,Not Fraud
611083866,4.31604E+14,25430.3408,99083.93235,2161.442388,22:56:25,9/2/2023,Refund,INR,4498,4U2ZH6ROJMP0,IN,Hyderabad,SYBIRG,Not Fraud
3468871110,9.89407E+15,52785.46808,108126.1103,9878.80416,23:29:45,3/23/2023,Cash Withdrawal,INR,4234,DH7BCFOX91E8,IN,Bangalore,IFH65R,Not Fraud
6814485853,6.32314E+15,55786.82367,58006.89767,9739.615442,14:18:12,11/17/2024,Purchase,INR,5275,KDMW7FKYBVN8,IN,Pune,3T32E1,Not Fraud
2162390061,9.16566E+15,47415.50303,171797.9631,6544.774539,20:21:57,4/7/2023,Purchase,INR,5624,HBP0FUYLOIK3,IN,Bangalore,5FZYA8,Not Fraud
2419450311,2.46867E+15,91271.96588,193794.3788,1773.041387,0:30:57,11/21/2024,Purchase,INR,5865,9WPR9L3SC7AF,IN,Delhi,8CSVEG,Not Fraud
2892060158,6.90748E+15,81770.09386,73390.49048,9838.355389,15:01:35,8/2/2024,Online Payment,INR,4858,223LQZO78RC3,IN,Mumbai,EAYHRS,Not Fraud
8608667303,9.2194E+15,13472.76833,137553.4482,2411.606361,11:12:12,11/22/2023,Refund,INR,5744,1QFXS7SP3UD4,IN,Chennai,FPUEDG,Not Fraud
9840364786,1.50101E+15,37641.56223,181273.2317,2179.881679,3:58:11,3/11/2023,Cash Withdrawal,INR,4181,SXZNBBT5HCT8,IN,Ahmedabad,XFDF87,Not Fraud
9464433287,2.45764E+15,40764.7495,145421.9083,5041.651049,2:43:32,3/20/2023,Online Payment,INR,5248,YXYIB9XDG2X4,IN,Delhi,UG9XLE,Not Fraud
6679427906,9.59903E+14,98829.85585,171573.2016,9056.668776,7:00:08,10/1/2023,Cash Withdrawal,INR,4514,G6TRMC8SQQW9,IN,Delhi,T95O94,Not Fraud
